"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT03"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-04","0.00","0.0","0.0",,"67","54","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-05","0.00","0.0","0.0",,"69","53","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-06","0.00","0.0","0.0",,"65","49","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-07","0.00","0.0","0.0",,"67","55","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-08","0.00","0.0","0.0",,"65","53","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-09","0.00","0.0","0.0",,"65","54","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-10","0.00","0.0","0.0",,"69","51","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-11","0.00","0.0","0.0",,"68","55","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-12","0.00","0.0","0.0",,"66","56","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-13","0.00","0.0","0.0",,"67","57","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-14","0.00","0.0","0.0",,"69","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-15","0.00","0.0","0.0",,"71","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-16","0.00","0.0","0.0",,"69","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-17","0.00","0.0","0.0",,"69","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-18","0.00","0.0","0.0",,"71","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-19","0.00","0.0","0.0",,"71","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-20","0.00","0.0","0.0",,"72","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-21","0.69","0.0","0.0",,"68","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-22","0.22","0.0","0.0",,"70","55","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-23","0.00","0.0","0.0",,"71","52","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-24","0.00","0.0","0.0",,"79","54","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-25","0.00","0.0","0.0",,"75","56","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-26","0.00","0.0","0.0",,"71","55","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-27","0.00","0.0","0.0",,"70","55","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-28","0.00","0.0","0.0",,"73","49","56",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-29","0.00","0.0","0.0",,"73","50","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-30","0.00","0.0","0.0",,"76","52","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-05-31","0.00","0.0","0.0",,"77","53","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-01","0.00","0.0","0.0",,"76","56","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-02","0.00","0.0","0.0",,"77","58","63",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-03","0.00","0.0","0.0",,"85","59","65",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-04","0.00","0.0","0.0",,"87","63","67",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-05","0.00","0.0","0.0",,"70","61","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-06","0.00","0.0","0.0",,"71","53","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-07","0.00","0.0","0.0",,"71","62","63",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-08","0.00","0.0","0.0",,"72","60","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-09","0.01","0.0","0.0",,"71","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-10","0.00","0.0","0.0",,"71","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-11","0.00","0.0","0.0",,"71","60","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-12","0.00","0.0","0.0",,"71","60","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-13","0.00","0.0","0.0",,"74","53","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-14","0.00","0.0","0.0",,"76","56","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-15","0.00","0.0","0.0",,"77","56","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-16","0.00","0.0","0.0",,"90","58","65",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-17","0.00","0.0","0.0",,"83","61","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-18","0.00","0.0","0.0",,"76","61","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-19","0.00","0.0","0.0",,"73","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-20","0.00","0.0","0.0",,"73","55","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-21","0.00","0.0","0.0",,"73","57","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-22","0.00","0.0","0.0",,"74","57","63",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-23","0.00","0.0","0.0",,"70","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-24","0.00","0.0","0.0",,"71","57","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-25","0.00","0.0","0.0",,"74","58","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-26","0.00","0.0","0.0",,"78","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-27","0.00","0.0","0.0",,"89","57","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-28","0.00","0.0","0.0",,"78","56","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-29","0.00","0.0","0.0",,"78","57","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-06-30","0.00","0.0","0.0",,"78","58","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-01","0.00","0.0","0.0",,"78","57","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-02","0.00","0.0","0.0",,"80","59","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-03","0.00","0.0","0.0",,"77","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-04","0.00","0.0","0.0",,"75","59","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-05","0.00","0.0","0.0",,"73","58","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-06","0.00","0.0","0.0",,"75","60","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-07","0.00","0.0","0.0",,"77","56","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-08","0.00","0.0","0.0",,"85","58","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-09","0.00","0.0","0.0",,"76","58","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-10","0.00","0.0","0.0",,"75","59","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-11","0.00","0.0","0.0",,"76","59","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-12","0.00","0.0","0.0",,"77","56","63",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-13","0.00","0.0","0.0",,"79","57","60",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-14","0.00","0.0","0.0",,"73","59","62",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-15","0.00","0.0","0.0",,"83","60","63",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-16","0.00","0.0","0.0",,"82","63","63",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-17","0.00","0.0","0.0",,"82","62","69",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-18","0.00","0.0","0.0",,"80","66","66",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-19","0.00","0.0","0.0",,"80","64","64",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-20","0.00","0.0","0.0",,"76","65","65",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-21","0.00","0.0","0.0",,"79","63","67",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-22","0.00","0.0","0.0",,"88","65","77",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-23","0.00","0.0","0.0",,"90","69","72",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-24","0.00","0.0","0.0",,"85","68","70",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-25","0.00","0.0","0.0",,"81","68","71",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-26","0.00","0.0","0.0",,"84","68","68",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-27","0.00","0.0","0.0",,"83","67","71",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-28","0.00","0.0","0.0",,"83","69","72",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-29","0.00","0.0","0.0",,"83","68","68",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-30","0.00","0.0","0.0",,"75","67","67",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-07-31","0.00","0.0","0.0",,"77","65","65",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-01","0.00","0.0",,,"68","50",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-02","0.00","0.0","0.0",,"72","52",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-03","0.01","0.0","0.0",,"68","55",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-04","0.01","0.0","0.0",,"76","52",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-05","0.00","0.0","0.0",,"86","58",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-06","0.00","0.0","0.0",,"95","61",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-07","0.00","0.0","0.0",,"92","62",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-08","0.00","0.0","0.0",,"75","54",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-09","0.00","0.0","0.0",,"72","51",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-10","0.00","0.0","0.0",,"82","45",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-11","0.00","0.0","0.0",,"68","48",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-12","0.00","0.0","0.0",,"77","48",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-13","0.00","0.0","0.0",,"70","46",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-14","0.00","0.0","0.0",,"72","54",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-15","0.00","0.0","0.0",,"81","50",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-16","0.00","0.0","0.0",,"73","49",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-17","0.00","0.0","0.0",,"73","49",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-18","0.00","0.0","0.0",,"77","51",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-19","0.00","0.0","0.0",,"81","58",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-20","0.00","0.0","0.0",,"86","56",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-21","0.00","0.0","0.0",,"67","51",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-22","0.00","0.0","0.0",,"68","54",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-23","0.00","0.0","0.0",,"68","51",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-24","0.00","0.0","0.0",,"67","45",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-25","0.00","0.0","0.0",,"64","47",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-26","0.00","0.0","0.0",,"63","43",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-27","0.11","0.0","0.0",,"63","48",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-28","0.00","0.0","0.0",,"62","42",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-29","0.00","0.0","0.0",,"61","38",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-11-30","0.00","0.0","0.0",,"68","45",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-01","0.00","0.0","0.0",,"69","44",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-02","0.00","0.0","0.0",,"76","58",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-03","0.00","0.0","0.0",,"73","59",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-04","0.00","0.0","0.0",,"79","53",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-05","0.00","0.0","0.0",,"71","47",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-06","0.00","0.0","0.0",,"66","38",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-07","0.00","0.0","0.0",,"73","42",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-08","0.00","0.0","0.0",,"78","52",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-09","0.00","0.0","0.0",,"66","49",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-10","0.70","0.0","0.0",,"62","50",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-11","0.05","0.0","0.0",,"66","47",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-12","0.01","0.0","0.0",,"69","44",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-13","0.00","0.0","0.0",,"72","50",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-14","0.00","0.0","0.0",,"72","51",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-15","0.00","0.0","0.0",,"67","47",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-16","0.01","0.0","0.0",,"58","46",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-17","0.01","0.0","0.0",,"59","37",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-18","0.00","0.0","0.0",,"61","37",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-19","0.00","0.0","0.0",,"60","36",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-20","0.00","0.0","0.0",,"59","38",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-21","0.00","0.0","0.0",,"59","37",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-22","0.00","0.0","0.0",,"67","43",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-23","0.00","0.0","0.0",,"73","43",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-24","0.00","0.0","0.0",,"70","44",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-25","0.00","0.0","0.0",,"78","50",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-26","0.00","0.0","0.0",,"69","47",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-27","0.24","0.0","0.0",,"58","51",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-28","0.00","0.0","0.0",,"64","40",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-29","0.00","0.0","0.0",,"67","42",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-30","0.00","0.0","0.0",,"63","38",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2006-12-31","0.00","0.0","0.0",,"60","39",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-01","0.00","0.0","0.0",,"64","41","49",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-02","0.00","0.0","0.0",,"77","48","51",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-03","0.00","0.0","0.0",,"67","45","46",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-04","0.00","0.0","0.0",,"62","41","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-05","0.00","0.0","0.0",,"63","44","47",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-06","0.00","0.0","0.0",,"65","40","61",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-07","0.00","0.0","0.0",,"76","58","66",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-08","0.00","0.0","0.0",,"83","65","71",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-09","0.00","0.0","0.0",,"83","53","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-10","0.00","0.0","0.0",,"66","48","49",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-11","0.00","0.0","0.0",,"58","46","46",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-12","0.00","0.0","0.0",,"54","34","41",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-13","0.00","0.0","0.0",,"53","35","35",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-14","0.00","0.0","0.0",,"55","31","43",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-15","0.00","0.0","0.0",,"60","39","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-16","0.00","0.0","0.0",,"63","36","38",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-17","0.00","0.0","0.0",,"57","36","37",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-18","0.00","0.0","0.0",,"64","36","42",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-19","0.00","0.0","0.0",,"59","40","42",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-20","0.00","0.0","0.0",,"61","39","45",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-21","0.00","0.0","0.0",,"67","40","41",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-22","0.00","0.0","0.0",,"70","38","48",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-23","0.00","0.0","0.0",,"66","44","45",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-24","0.00","0.0","0.0",,"66","38","45",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-25","0.00","0.0","0.0",,"68","41","44",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-26","0.00","0.0","0.0",,"63","38","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-27","1.48","0.0","0.0",,"54","49","53",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-28","0.83","0.0","0.0",,"58","49","49",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-29","0.01","0.0","0.0",,"62","46","51",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-30","0.31","0.0","0.0",,"57","48","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-01-31","0.02","0.0","0.0",,"61","48","49",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-01","0.00","0.0","0.0",,"60","44","45",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-02","0.00","0.0","0.0",,"63","42","47",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-03","0.00","0.0","0.0",,"68","40","47",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-04","0.00","0.0","0.0",,"80","44","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-05","0.00","0.0","0.0",,"84","51","54",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-06","0.00","0.0","0.0",,"68","46","48",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-07","0.00","0.0","0.0",,"62","43","47",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-08","0.00","0.0","0.0",,"66","47","51",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-09","0.00","0.0","0.0",,"65","46","52",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-10","0.04","0.0","0.0",,"65","49","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-11","0.15","0.0","0.0",,"63","55","55",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-12","0.00","0.0","0.0",,"62","49","49",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-13","0.00","0.0","0.0",,"63","44",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-14","0.00","0.0","0.0",,"68","42","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-15","0.00","0.0","0.0",,"69","44","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-16","0.00","0.0","0.0",,"79","47","59",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-17","0.00","0.0","0.0",,"87","57","58",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-18","0.00","0.0","0.0",,"71","53","57",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-19","0.10","0.0","0.0",,"63","48","48",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-20","0.00","0.0","0.0",,"64","45","49",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-21","0.00","0.0","0.0",,"63","44","51",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-22","0.47","0.0","0.0",,"58","50","50",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-23","0.00","0.0","0.0",,"60","41","42",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-24","0.00","0.0","0.0",,"62","38","44",
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-25","0.00","0.0","0.0",,"61","39",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-26","0.00","0.0","0.0",,"61","43",,
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2007-02-27","0.10","0.0","0.0",,"56","48",,
